trialunique,ACTIVE_rating,ALERT_rating,ANGRY_rating,ANXIOUS_rating,ASHAMED_rating,EXCITED_rating,FRUSTRATED_rating,GUILTY_rating,HAPPY_rating,SAD_rating,SCARED_rating,TENDER_rating,ACTIVE_RT,ALERT_RT,ANGRY_RT,ANXIOUS_RT,ASHAMED_RT,EXCITED_RT,FRUSTRATED_RT,GUILTY_RT,HAPPY_RT,SAD_RT,SCARED_RT,TENDER_RT,id,songmark,affectcat,targetemotion,valence,arousal,valencekey.keys,valencekey.rt,arousalkey.keys,likekey.keys,likekey.rt,prac,depression,EOT,DDF,DIF,TAS,gender_recoded,musichours,yearsplay
7_12_2,1,1,2,2,1,1,1,2,1,5,2,3,0.9161834129990893,2.152291335998598,1.1931595969981572,1.1014589159967727,1.6346935130022757,0.68539748600233,1.1359673150000162,1.385666553000192,1.3991263159987284,1.817652673998964,1.801861080002709,1.452312321998761,7,12,Low Arousal/Negative Valence,Sad,Negative,Low,1,1.8352025519998278,1,NA,NA,trial,0,20,17,24,61,female,4,5+
7_13_1,1,1,1,1,1,1,1,1,2,3,2,2,0.9332270869999775,1.2189107080012036,1.1186982059989532,1.218724292000843,1.3013108880004438,0.9515157629975874,0.7844728009986284,0.6188311000005342,2.200091055001394,1.7502254059982079,1.6666528829991876,1.2015357300006144,7,13,Low Arousal/Positve Valence,Tender,Positive,Low,2,1.583963514000061,1,NA,NA,trial,0,20,17,24,61,female,4,5+
7_13_2,1,2,1,1,1,1,1,1,2,2,1,3,0.8179692609992344,1.501893710999866,0.6846433069986233,0.9687745499977609,1.0198987049989228,1.1353454529998999,0.4680965240004298,1.818678487001307,3.701067622001574,3.4190141129984113,1.4176944780010672,1.5027330949997122,7,13,Low Arousal/Positve Valence,Tender,Positive,Low,2,3.302113237001322,2,NA,NA,trial,0,20,17,24,61,female,4,5+
7_14_1,2,2,1,1,1,2,1,1,4,1,1,2,1.3839729339997575,1.4860306580012548,1.1523227830002725,1.5536411149987543,1.3021252129983623,1.317222819001472,0.7696333790008794,0.7030213990001357,1.5224735160009004,0.6859541439989698,0.7217415170016466,1.6207275099986873,7,14,Low Arousal/Positve Valence,Tender,Positive,Low,4,1.8175339590015938,2,NA,NA,trial,0,20,17,24,61,female,4,5+
7_14_2,2,2,1,1,1,1,1,1,3,1,1,2,1.0675066749972757,1.1519153629997163,0.5517838999985543,1.3018948070020997,0.6024464680012898,1.0687863059974916,0.46830217100068694,0.785617261997686,1.2351961509993998,0.5525968939982704,1.267563497996889,1.1846812590010813,7,14,Low Arousal/Positve Valence,Tender,Positive,Low,3,1.2516625700009172,2,NA,NA,trial,0,20,17,24,61,female,4,5+
7_15_1,1,3,1,1,1,1,1,1,2,1,1,2,1.5169474729991634,1.6184597359970212,0.8861886039994715,1.1179941580012382,0.6853733689968067,1.0689861030004977,0.6676002499989409,1.2853372360004869,1.1188414499993087,0.5850064020014543,1.3999785659980262,1.6175996880010644,7,15,Low Arousal/Positve Valence,Tender,Positive,Low,3,1.4685070689993154,2,NA,NA,trial,0,20,17,24,61,female,4,5+
7_15_2,1,1,1,1,1,1,1,1,3,1,1,2,0.9516159840022738,2.350280085000122,0.5016565199985052,1.0848691800019878,0.7181165190013417,0.8858763930002169,0.5349554429994896,0.7518444829984219,1.5839838629981386,1.9500014389996068,1.4185651560001133,1.0344512650008255,7,15,Low Arousal/Positve Valence,Tender,Positive,Low,4,1.8356958429976657,1,NA,NA,trial,0,20,17,24,61,female,4,5+
7_16_1,1,1,1,1,1,1,1,1,2,2,1,2,0.3359216539975023,1.61917840499882,1.368135805001657,1.5346068349972484,0.6689649899999495,1.652091506999568,0.8668765420006821,0.784925714997371,1.6358272440011206,1.401221752003039,1.0678592860022036,1.4344782939988363,7,16,Low Arousal/Positve Valence,Tender,Positive,Low,2,1.9174653890004265,1,NA,NA,trial,0,20,17,24,61,female,4,5+
7_16_2,2,3,1,1,1,1,1,1,2,1,1,3,2.018871049000154,1.551704541001527,0.6359775109995098,0.9682823469993309,1.7829075680019741,1.1011173339975358,1.0184513609965506,0.8676277580016176,1.4356544039983419,0.5015499309993174,0.7497593419975601,1.101680450999993,7,16,Low Arousal/Positve Valence,Tender,Positive,Low,3,1.7177567119979358,3,NA,NA,trial,0,20,17,24,61,female,4,5+
7_2_1,2,4,1,4,1,1,1,1,1,1,5,1,1.5840808479988482,1.6019446310019703,1.4517994730013015,1.51812086100108,1.285669553999469,0.8002255179999338,1.2852774250022776,0.9014638919979916,0.7992241920001106,1.6841182249991107,1.4019310760013468,1.067385351001576,7,2,High Arousal/Negative Valence,Fear,Negative,high,1,1.585451651000767,3,NA,NA,trial,0,20,17,24,61,female,4,5+
7_2_2,2,3,1,4,1,1,1,1,1,1,4,1,1.0355010130006121,1.2005982040027448,1.1502515559986932,0.9020812620001379,0.9019404339996981,0.7018740620005701,0.7184788720005599,0.6016931640006078,1.018384466002317,0.9681307540013222,0.5852918889977445,0.7507769420008117,7,2,High Arousal/Negative Valence,Fear,Negative,high,1,0.8513111409993144,2,NA,NA,trial,0,20,17,24,61,female,4,5+
7_3_1,3,3,1,4,1,1,1,1,1,1,2,1,2.0017315539989795,1.3515766810014611,1.585159078000288,1.9675687229973846,1.2510890280027525,1.1517915910008014,2.834770079000009,1.0399364820004848,2.601803628000198,0.9830711260001408,1.1178338030003943,0.9666709229968546,7,3,High Arousal/Negative Valence,Fear,Negative,high,1,2.104103045996453,3,NA,NA,trial,0,20,17,24,61,female,4,5+
7_3_2,2,4,1,5,1,2,1,1,1,2,3,1,1.4527038680025726,1.6031001709998236,0.8856658510012494,2.45225711799867,0.73515812000187,1.1187417149994872,1.1185694679988956,1.3175078360000043,0.752053980002529,1.5352549240014923,1.0520709099982923,1.0183105770011025,7,3,High Arousal/Negative Valence,Fear,Negative,high,1,1.6677325939999719,2,NA,NA,trial,0,20,17,24,61,female,4,5+
7_4_1,2,2,1,4,1,1,1,1,1,2,3,1,1.8854492110003775,1.4022748930001399,1.3353048479984864,1.7016354749976017,0.7848364070014213,1.3352866450004512,1.085799496002437,0.7681837159980205,1.285181235998607,1.4493780080010765,1.2691190099976666,2.2544635979975283,7,4,High Arousal/Negative Valence,Fear,Negative,high,1,1.5197721139993519,2,NA,NA,trial,0,20,17,24,61,female,4,5+
7_4_2,3,3,1,4,1,1,1,1,1,2,4,1,1.7849075349986379,1.2848310160006804,0.8676967190003779,1.4175835540008848,0.9683253879993572,1.0194858360009675,0.9346340610027255,1.035223748000135,0.6351746589971299,1.3522128029981104,2.0184140550009033,0.8514575240005797,7,4,High Arousal/Negative Valence,Fear,Negative,high,1,1.36851473200295,2,NA,NA,trial,0,20,17,24,61,female,4,5+
7_5_1,3,2,1,2,1,3,1,1,2,1,2,1,1.887059450000379,1.850395651999861,0.8858703279984184,1.4175916950007377,1.2019250729972555,1.555405825998605,1.152411988001404,0.9725569469992479,1.8034979490003025,0.5687415359971055,1.4181412889993226,1.1360429799970007,7,5,High Arousal/Positive Valence,Happy,Positive,high,2,2.501061025002855,3,NA,NA,trial,0,20,17,24,61,female,4,5+
7_5_2,3,3,1,1,1,2,1,1,4,1,1,1,1.1353427340000053,2.1335086150029383,0.4351476450028713,0.5349121790022764,0.7518646880016604,1.0184693789997254,0.6684843029979675,0.4527594620012678,2.0351946740011044,1.018759932001558,0.6849942789995112,0.9016382910012908,7,5,High Arousal/Positive Valence,Happy,Positive,high,3,1.368515195998043,3,NA,NA,trial,0,20,17,24,61,female,4,5+
7_6_1,3,2,1,1,1,2,1,1,2,1,1,1,1.6905790259988862,1.5187628519997816,0.9017426409991458,1.0011893779992533,2.0179452919983305,1.4023179809992143,1.366114042000845,0.9528816470010497,1.4674222909998207,3.484700658998918,1.7174785759998485,1.284863922999648,7,6,High Arousal/Positive Valence,Happy,Positive,high,2,1.704824546999589,3,NA,NA,trial,0,20,17,24,61,female,4,5+
7_6_2,3,4,1,1,1,3,1,1,2,1,1,1,1.2669424239975342,1.2842306380007358,0.8348397279987694,0.5012188149994472,0.9182419749995461,1.251185148001241,0.7187168499986001,1.0023999120021472,1.401690131999203,0.7017828239986557,0.6853069050011982,1.401564920997771,7,6,High Arousal/Positive Valence,Happy,Positive,high,4,1.5194004500008305,4,NA,NA,trial,0,20,17,24,61,female,4,5+
7_7_1,4,2,1,1,1,2,1,1,2,1,1,1,1.767051809001714,1.4504678789999161,0.5854227009986062,1.0683689350007626,0.6687723229988478,1.184154344999115,0.5850681170013559,0.6685728539996489,1.8031998059996113,1.168494910998561,0.7844280710014573,1.8513144579992513,7,7,High Arousal/Positive Valence,Happy,Positive,high,3,3.5674808229996415,4,NA,NA,trial,0,20,17,24,61,female,4,5+
7_7_2,2,2,1,1,1,2,1,1,4,1,1,1,1.61805236699729,1.3015111639979295,1.1852323769999202,1.485464891000447,0.8014332239981741,0.9678867019974859,0.7684135010022146,1.2354331450005702,1.2357225989981089,1.283490708003228,1.1846447419993638,0.8853972119977698,7,7,High Arousal/Positive Valence,Happy,Positive,high,3,1.5851825179997832,3,NA,NA,trial,0,20,17,24,61,female,4,5+
7_8_1,4,3,1,1,1,3,1,1,4,1,1,1,1.5186307990006753,1.368747249001899,0.9512364419970254,0.6026713510000263,0.8854198840017489,1.9858413980000478,0.6681619449991558,1.1862429559987504,1.6519895550009096,1.1004199750022963,1.1013638889999129,1.2179219639983785,7,8,High Arousal/Positive Valence,Happy,Positive,high,4,1.835900161000609,3,NA,NA,trial,0,20,17,24,61,female,4,5+
7_8_2,3,3,1,1,1,2,1,1,4,1,1,1,1.0348781139982748,2.234360648999427,0.6694044649993884,0.9681623130018124,0.6846257350007363,0.8696223939987249,0.7510233009998046,0.9691316349999397,1.3026722689974122,0.768444338998961,1.1015437039968674,0.7183617609989597,7,8,High Arousal/Positive Valence,Happy,Positive,high,4,1.253012237000803,3,NA,NA,trial,0,20,17,24,61,female,4,5+
7_9_1,1,2,1,3,2,1,1,1,1,4,1,3,1.2019756800000323,1.2686123899984523,0.8685458170002676,1.6354064080005628,1.8515815229984582,0.9684549220000918,1.4191375650007103,1.501858051000454,0.8018663309994736,1.3013666039987584,1.6185002220008755,1.101484969000012,7,9,Low Arousal/Negative Valence,Sad,Negative,Low,1,1.0019253809987276,1,NA,NA,trial,0,20,17,24,61,female,4,5+
7_9_2,1,1,1,2,1,1,1,1,1,3,1,4,1.0851789570006076,1.2850501499997335,0.5687650339968968,1.2009662190030213,1.0686813590000384,2.0511049870001443,0.9685614490008447,0.7845735720002267,0.8186347330010904,1.1181770839975798,1.619303867999406,1.5341057229998114,7,9,Low Arousal/Negative Valence,Sad,Negative,Low,1,3.618489024000155,2,NA,NA,trial,0,20,17,24,61,female,4,5+
70_1_1,2,3,2,2,2,1,1,3,3,1,1,1,4.268166720999943,1.6344117799999367,1.268657519000044,1.1180639230005909,2.518361153001024,0.935353868000675,1.7186091439998563,3.4682540579997294,1.419165190000058,1.8849225860012666,1.0516415350011812,3.3181033029995888,70,1,High Arousal/Negative Valence,Fear,Negative,high,3,2.8190911980000237,3,2,1.4015452709991223,trial,1,19,17,21,57,male,2,5+
70_1_2,3,3,2,2,1,3,2,2,2,2,3,1,0.9014447669997026,1.1189916809998977,1.6014638840006228,3.73496341200007,1.0178935799995088,1.1844203069995274,1.1355563050001365,13.383138338000208,5.052065007999772,1.3852650139997422,1.9509263420004572,0.9851235919995815,70,1,High Arousal/Negative Valence,Fear,Negative,high,2,3.3007809089995135,3,2,1.4681374230003712,trial,1,19,17,21,57,male,2,5+
70_10_1,2,1,1,2,1,1,1,2,1,3,3,2,1.5686142869999458,3.6505712829984986,1.1516286129990476,0.7514942130001145,13.749925901000097,4.2522236309996515,0.818667319999804,1.568845144000079,2.851306955999462,1.2846603559992218,0.9181456520000211,1.3515325150001445,70,10,Low Arousal/Negative Valence,Sad,Negative,Low,2,2.135486086999663,2,1,1.8501272710000194,trial,1,19,17,21,57,male,2,5+
70_10_2,1,2,1,2,2,1,2,1,1,3,3,2,1.218166910999571,2.685156524999911,1.1844071539999277,0.8856337460001669,0.9003690290010127,1.8187546620010835,1.5017948490003619,0.7356773160008743,1.735422887999448,1.0357081830006791,1.351548679998814,0.8016547039987927,70,10,Low Arousal/Negative Valence,Sad,Negative,Low,2,2.251896106999993,2,1,2.0853553490014747,trial,1,19,17,21,57,male,2,5+
70_11_1,1,2,2,2,2,1,1,2,1,2,3,1,1.052163375001328,4.601616139998441,1.7018877650007198,1.218234851001398,1.0360865940001531,1.5179855939986737,2.3186395689990604,1.334643355998196,1.351422398000068,0.8184728470005211,1.2686402069994074,0.8851352040001075,70,11,Low Arousal/Negative Valence,Sad,Negative,Low,1,1.5013002880004933,3,2,5.768318001000807,trial,1,19,17,21,57,male,2,5+
70_11_2,1,2,1,3,2,1,1,2,1,2,2,1,1.0510890579989791,1.0845832720006001,3.901570437999908,0.8514284789998783,1.2009393949992955,0.7854493800005002,1.584400502999415,0.9197327959991526,1.0514891340008035,0.8184978160006722,0.8523493159991631,4.0504866579995,70,11,Low Arousal/Negative Valence,Sad,Negative,Low,1,1.1019655149993923,2,1,2.434655189001205,trial,1,19,17,21,57,male,2,5+
70_12_1,1,2,1,1,1,3,1,1,2,4,1,2,1.3356747689995245,1.1020442310000362,1.0517976689989155,1.2537436390011862,0.8009424970005057,2.0343499640002847,0.8186565560008603,1.418383274000007,1.6853584599994065,1.384324225000455,0.9188864120005746,0.9349694600005023,70,12,Low Arousal/Negative Valence,Sad,Negative,Low,2,2.101531858999806,2,2,2.485337647000051,trial,1,19,17,21,57,male,2,5+
70_12_2,1,1,3,3,2,1,1,2,1,3,2,1,2.0683853500013356,1.3227314079995267,0.9856024889995751,1.0685340379986883,1.8820410469998023,2.5183777210004337,1.1017991169992456,2.3525667140002042,1.8009122679995926,2.719373034000455,1.0023428999993484,1.0017737699999998,70,12,Low Arousal/Negative Valence,Sad,Negative,Low,1,1.5536175409997668,1,1,1.2358988329997374,trial,1,19,17,21,57,male,2,5+
70_13_1,1,1,2,1,3,1,3,3,1,3,1,2,0.8854478760003985,0.951740788999814,1.0344183340002928,1.685073205999288,2.282948693000435,0.8846464229991398,1.5850113500000589,1.1365546239994728,3.018254409000292,1.0184078220008814,0.951092448000054,1.4693725739998627,70,13,Low Arousal/Positve Valence,Tender,Positive,Low,2,1.7349157680000644,1,2,1.234580783999263,trial,1,19,17,21,57,male,2,5+
70_13_2,2,1,1,2,2,1,2,2,1,4,2,2,0.8848099900005764,2.4360063839994837,1.3534274929988896,1.7842368239998905,1.7373419369996554,1.735703824000666,5.58384977499918,0.9201610880008957,0.8232275039990782,1.502058052999928,4.917824667998502,1.5516027379999286,70,13,Low Arousal/Positve Valence,Tender,Positive,Low,1,1.2033239440006582,1,1,1.4199392110003828,trial,1,19,17,21,57,male,2,5+
70_14_1,1,1,1,1,2,3,1,3,2,4,1,2,1.3178515929994319,2.3358128540003236,1.2857230200006597,1.4181842119996872,4.802089415001319,1.3855868990012823,1.5020594900015567,1.052214286999515,1.6012610819998372,2.702731040000799,1.6190205279999645,0.7678270209999027,70,14,Low Arousal/Positve Valence,Tender,Positive,Low,3,1.7686271180009498,3,3,1.5516097039999295,trial,1,19,17,21,57,male,2,5+
70_14_2,2,2,1,1,1,2,1,2,3,3,1,2,3.184271252999679,5.2684053129996755,1.0014493459984806,1.8524925469992013,1.6678916750006465,1.267893340998853,0.7017268399995373,0.8690768479991675,2.450325337000322,1.8685327469993354,4.483823190001203,3.666095368000242,70,14,Low Arousal/Positve Valence,Tender,Positive,Low,4,1.5986875079997844,3,4,2.919027031000951,trial,1,19,17,21,57,male,2,5+
70_15_1,1,2,1,1,1,2,1,1,3,1,1,2,1.6190354420014046,1.5012671510012296,1.9520393310012878,0.9507471609995264,2.150652676000391,1.2187792360000458,1.402260576000117,0.8674118989983981,3.4346503570013738,0.7498103069992794,1.0513151370014384,1.1175848540005973,70,15,Low Arousal/Positve Valence,Tender,Positive,Low,2,2.135746009000286,1,3,2.384291526999732,trial,1,19,17,21,57,male,2,5+
70_15_2,1,1,1,1,1,1,1,1,1,2,1,2,0.8511424950011133,0.9678577280010359,2.601276453000537,2.6521716170009313,1.3016130500000145,2.2518692140001804,0.9020402690002811,2.167384566000692,1.3679446170008305,0.9503576589995646,0.6018914929991297,0.968402739999874,70,15,Low Arousal/Positve Valence,Tender,Positive,Low,1,1.5348972420015343,1,1,1.10173476700038,trial,1,19,17,21,57,male,2,5+
70_16_1,3,3,1,1,1,1,1,2,3,1,1,2,1.218908435999765,0.884256118999474,1.785656446001667,1.551725195000472,2.335699638000733,1.6521942619983747,2.5015216669999063,1.867821203000858,0.9489202870008739,1.2509953520002455,1.034850940999604,1.0021659810008714,70,16,Low Arousal/Positve Valence,Tender,Positive,Low,2,3.668887628999073,3,2,2.2350897090000217,trial,1,19,17,21,57,male,2,5+
70_16_2,3,3,1,1,1,3,1,1,3,2,1,1,2.584975072999441,2.4839749329985352,0.8179722459990444,0.9356201080008759,0.7518967729993165,2.3514320329995826,3.934876372000872,1.7009645319994888,2.9186380120008835,1.318132633001369,1.3343244360003155,1.052095572998951,70,16,Low Arousal/Positve Valence,Tender,Positive,Low,3,2.0695222220001597,4,3,2.3523493470001995,trial,1,19,17,21,57,male,2,5+
70_2_1,2,2,1,3,2,2,2,2,1,1,3,1,4.101416573999813,1.8001145380003436,2.5019089110001005,3.250768999000684,0.9357389379983942,1.351251489999413,8.034847846000048,3.2511217569999644,1.0016303329994116,4.267502671000329,3.0515390749988,0.9348034300001018,70,2,High Arousal/Negative Valence,Fear,Negative,high,1,5.384626515000491,2,2,1.8515159100006713,trial,1,19,17,21,57,male,2,5+
70_2_2,3,4,2,4,1,1,1,1,1,2,4,1,4.9180524140010675,2.2341078239987837,1.9010249109996948,1.88474461000078,0.500221808999413,2.4845713220001926,3.2186006900010398,0.9180501090013422,1.0510930259988527,1.0021546769985434,2.218246640999496,1.0194709059996967,70,2,High Arousal/Negative Valence,Fear,Negative,high,1,1.6512065140013874,3,2,1.9678902010000456,trial,1,19,17,21,57,male,2,5+
70_3_1,4,4,2,3,1,4,1,2,2,1,2,1,2.2855519309996453,2.182735730000786,1.0512532759985334,1.4857901409995975,1.3342403050010034,2.267963027001315,2.217819629000587,1.253190834000634,1.60113374499997,1.3018326490000618,1.55125580099957,5.752462323000145,70,3,High Arousal/Negative Valence,Fear,Negative,high,1,4.050998975000766,4,3,7.952818388001106,trial,1,19,17,21,57,male,2,5+
70_3_2,2,3,2,3,1,3,2,2,2,3,3,1,2.018492143999538,0.9187476749993948,1.0845992190006655,1.8185509699997056,1.000237473001107,1.0352831929994863,2.5018259619992023,1.7525529819995427,1.58581809899988,1.5179181940002309,1.0511357480008883,1.9349293030008994,70,3,High Arousal/Negative Valence,Fear,Negative,high,3,3.601699370999995,3,2,1.334338366999873,trial,1,19,17,21,57,male,2,5+
70_4_1,3,2,1,2,1,3,1,1,1,1,2,1,1.651010927000243,1.236726131000978,0.6523011700010102,0.9838073249993613,1.8837988100003713,1.101344198001243,0.9342386989992519,1.4515831640001124,1.4179917869987548,1.2851245340007154,1.5855221219990199,5.967924803999267,70,4,High Arousal/Negative Valence,Fear,Negative,high,2,2.134200073998727,3,2,2.685745056000087,trial,1,19,17,21,57,male,2,5+
70_4_2,4,3,3,3,2,4,2,1,1,1,4,1,1.284990561000086,1.2851294740012236,1.4513624339997477,4.318446367000433,1.0182999839998956,1.6339587420006865,3.133653263001179,1.2347973860014463,2.234931322000193,1.9685204189991055,2.501079887999367,1.7682129009990604,70,4,High Arousal/Negative Valence,Fear,Negative,high,2,2.1176367699990806,3,2,1.352074320000611,trial,1,19,17,21,57,male,2,5+
70_5_1,3,3,1,1,1,3,1,1,3,1,1,2,1.0029175510007917,4.318424924000283,0.8026648609993572,1.3522833459992398,1.3527570090009249,1.7352142270010518,2.55038879499989,0.6676522380003007,1.168885376999242,1.8007501869997213,1.0022696500000166,0.8013499489989044,70,5,High Arousal/Positive Valence,Happy,Positive,high,3,1.8846183360001305,3,2,2.1016951779984083,trial,1,19,17,21,57,male,2,5+
70_5_2,3,3,1,2,1,4,1,1,3,1,1,1,2.034747551999317,1.1350548649988923,0.9187839879996318,3.916995245999715,0.785339287998795,0.9180743800006894,1.0851659290001407,1.084803011999611,1.8359844160004286,0.8674153829997522,1.13522584599923,2.3526814420001756,70,5,High Arousal/Positive Valence,Happy,Positive,high,2,3.2338739380011248,3,2,2.16781398600142,trial,1,19,17,21,57,male,2,5+
70_6_1,3,3,1,2,1,3,1,2,2,1,1,1,1.2691022089984472,1.484429618001741,1.0180727080005454,0.7684576480005489,1.884483428000749,1.9852360669992777,2.0684945849989163,1.5013283080006659,1.2018565390008007,1.1524189909996494,1.7182123490001686,2.0508842609997373,70,6,High Arousal/Positive Valence,Happy,Positive,high,2,4.48529155200049,3,2,1.2015542810004263,trial,1,19,17,21,57,male,2,5+
70_6_2,2,2,1,1,1,2,1,1,3,1,1,1,1.4683307359991886,2.1513469410001562,2.0026712060007412,0.9685042559995054,0.7181031189993519,1.7694476950000535,0.6018615199991473,1.185418885999752,1.0680184129996633,1.6670517990005465,1.0180287259991019,0.8186865099996794,70,6,High Arousal/Positive Valence,Happy,Positive,high,2,1.55231093600014,2,2,1.6510751370005892,trial,1,19,17,21,57,male,2,5+
70_7_1,2,3,1,1,1,2,2,1,3,1,1,2,1.4359055009990698,1.7030233299992688,3.6590892399999575,1.267613400999835,1.9566551900006743,2.5010153700004594,1.0034815729995898,3.6173905239993474,1.4191632560014114,0.8196883780001372,1.003022304001206,1.1517523600014101,70,7,High Arousal/Positive Valence,Happy,Positive,high,2,1.884946806998414,2,2,2.635376105999967,trial,1,19,17,21,57,male,2,5+
70_7_2,3,3,1,1,1,2,1,1,3,2,1,1,1.2517355319996568,1.2186631259992282,2.934186694001255,2.5172513849993265,1.3693978619994596,1.1519331130002683,2.3350434389994916,0.9353051269990829,1.4356934229999752,0.9853795260005427,1.2012954139991052,1.435080793000452,70,7,High Arousal/Positive Valence,Happy,Positive,high,2,3.8184013070003857,3,2,1.4024650800001837,trial,1,19,17,21,57,male,2,5+
70_8_1,3,3,1,1,1,2,1,1,2,1,1,1,2.8345696709984622,3.038231808999626,1.3695581929987384,2.7845868300009897,0.8682628829992609,0.985517520999565,1.5857084170002054,0.8017244260008738,1.283388816000297,2.255261407999569,0.7181762049985991,1.454010412999196,70,8,High Arousal/Positive Valence,Happy,Positive,high,3,5.6839255320010125,3,1,4.135758899001303,trial,1,19,17,21,57,male,2,5+
70_8_2,5,5,1,1,1,4,1,1,4,1,1,1,2.0347802930009493,1.1013229510008387,3.384795406000194,1.317448122001224,1.1835939539996616,3.0356248799998866,0.8342964140010736,2.118051221999849,1.6675148170015746,1.3998928970013367,3.5833010630012723,1.2847480470009032,70,8,High Arousal/Positive Valence,Happy,Positive,high,4,1.3345842310009175,4,2,2.3680136379989563,trial,1,19,17,21,57,male,2,5+
70_9_1,3,2,1,1,1,3,1,1,2,2,1,1,1.3183693690007203,1.068848868000714,0.7027622460009297,1.0526537149999058,3.201098446999822,7.151901852999799,1.0348772550005378,1.3347071119987959,2.067642267998963,1.7018112599998858,1.5180832070000179,1.018488891000743,70,9,Low Arousal/Negative Valence,Sad,Negative,Low,2,5.03359699199973,2,3,1.6848956600006204,trial,1,19,17,21,57,male,2,5+
70_9_2,1,1,1,2,1,1,2,1,1,2,1,2,2.7346685140000773,1.867464449000181,1.7326374910007871,1.1006615340011194,2.48541570999987,1.6352018829984445,2.935273631999735,1.534333459001573,6.717998702999466,0.9345803720007098,1.9680269399996178,1.2516326889999618,70,9,Low Arousal/Negative Valence,Sad,Negative,Low,1,2.003938574998756,1,1,1.0842042399999627,trial,1,19,17,21,57,male,2,5+
71_1_1,3,3,1,1,1,2,1,1,2,1,1,1,2.151246330000504,4.0683778439997695,3.4346000229998026,6.151730273000794,1.2352595920001477,2.9348079270002927,1.7010108710001077,1.267078703000152,2.2876592520005943,2.1675464140007534,1.235978795999472,2.351538057999278,71,1,High Arousal/Negative Valence,Fear,Negative,high,2,4.71762358200067,4,1,2.634439530000236,trial,2,21,12,16,49,female,2,4
71_1_2,4,4,2,1,1,2,3,3,1,1,1,1,2.58457379399988,1.5345775179994234,4.600516055001208,2.2861471269989124,2.318581562998588,3.3173094440007844,1.7353104089997942,1.751437065000573,0.9845482720011205,1.1998164400010864,1.2012041420002788,2.535396449000473,71,1,High Arousal/Negative Valence,Fear,Negative,high,3,3.534785551000823,3,1,2.3343742090000887,trial,2,21,12,16,49,female,2,4
71_10_1,3,3,1,2,2,1,1,3,1,4,1,5,5.2009868580007605,4.6347845689997484,1.5349007620006887,2.16815485799998,2.217539212000702,3.785556013999667,1.7682718619998923,2.001391245999912,3.0341798440003913,3.4183272430000216,2.1359925899996597,2.0515465320004296,71,10,Low Arousal/Negative Valence,Sad,Negative,Low,1,4.0014228239997465,1,1,2.8187104770004225,trial,2,21,12,16,49,female,2,4
71_10_2,1,2,1,2,2,1,1,1,1,4,1,4,1.2853673700010404,4.1177180869999574,0.48482375200001115,2.267827645999205,1.435027794999769,1.1513870409999072,0.8180234169994947,1.9189670630003093,0.6531551569987641,1.4357359320001706,1.518250122999234,1.1517633809999097,71,10,Low Arousal/Negative Valence,Sad,Negative,Low,1,1.4852761430011014,2,1,1.7862560760004271,trial,2,21,12,16,49,female,2,4
71_11_1,2,3,1,2,2,1,1,2,1,3,1,4,1.4350770599994576,1.5847466699997312,1.18534327999987,2.853070129000116,1.7525001900012285,1.6013998139987962,1.1176453010011755,1.5365382649997628,4.069342549000794,1.6678981269997166,1.5855265680002049,1.568065764999119,71,11,Low Arousal/Negative Valence,Sad,Negative,Low,2,3.7180846900009783,3,1,2.185508165999636,trial,2,21,12,16,49,female,2,4
71_11_2,2,3,1,1,3,1,2,3,1,4,2,4,2.001129435000621,1.5851223039990145,2.368953027000316,2.950556476998827,1.5694466650002141,1.8677281229993241,2.7684832459999598,1.9517580040010216,1.284060458001477,1.6352238559993566,2.2336838690007426,1.6852014699998108,71,11,Low Arousal/Negative Valence,Sad,Negative,Low,2,2.918407469998783,2,1,3.451894544999959,trial,2,21,12,16,49,female,2,4
71_12_1,2,1,1,1,2,1,1,1,1,4,1,4,2.218058019001546,1.5354621980004595,1.6845100950013148,1.8677261680004449,2.083567468000183,2.2690768709999247,1.0357366270000057,1.6183053029999428,3.13340350100043,2.1372683810004673,1.399311597999258,2.05179279100048,71,12,Low Arousal/Negative Valence,Sad,Negative,Low,2,4.866777801000353,1,1,1.7519374780004,trial,2,21,12,16,49,female,2,4
71_12_2,2,1,1,2,2,1,1,2,1,5,1,5,3.2185981550010183,1.5181995579987415,1.1351882830003888,1.7398659640002734,3.185051980000935,3.2179939440011367,1.1020192649993987,2.4345898310002667,1.7018912929997896,2.734474520000731,1.2363769790008519,1.6517578340008185,71,12,Low Arousal/Negative Valence,Sad,Negative,Low,1,1.5870072200013965,1,1,1.4699073669999052,trial,2,21,12,16,49,female,2,4
71_13_1,2,3,1,1,1,3,1,3,2,3,1,4,1.552632363000157,1.7519539870008884,1.6696228729997529,1.7180521659993246,3.4027895649996935,1.6010409409991553,1.1849829650000174,2.3182507250003255,2.118230156000209,2.7520067370005563,1.368082417999176,1.7855315400011023,71,13,Low Arousal/Positve Valence,Tender,Positive,Low,2,2.549959799000135,3,2,2.48464463900018,trial,2,21,12,16,49,female,2,4
71_13_2,2,2,1,2,2,1,1,1,2,2,1,2,1.4348840860002383,1.984157636999953,1.168405045000327,1.6359239290013647,1.8349258250000275,1.568141731000651,2.084891544000129,1.102273268999852,2.0001448659986636,2.1179137920007634,1.0519955189993198,1.436149604000093,71,13,Low Arousal/Positve Valence,Tender,Positive,Low,2,1.3349304659986956,2,1,3.0346590650005965,trial,2,21,12,16,49,female,2,4
